Date,Ticker,Open,High,Low,Close,Volume,Price Change,7-day MA Close,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,Year,Month,Day of Week,Close Standardized
2023-07-20 00:00:00+00:00,ABNB,143.59,146.27,143.5,145.28,4246300,1.69,143.3079,133.9763,122.466,135.6329,127.274,81.433,2023,7,3,0.8283
2023-07-21 00:00:00+00:00,ABNB,147.0,149.99,146.91,148.77,11794500,1.77,144.9864,135.0168,122.9,136.8841,128.117,81.6785,2023,7,4,1.0045
2023-07-24 00:00:00+00:00,ABNB,147.06,148.29,144.18,147.62,4370800,0.56,146.0621,136.1613,123.5886,137.9065,128.8818,75.8901,2023,7,0,0.9464
2023-07-25 00:00:00+00:00,ABNB,147.61,150.78,147.46,148.65,4121300,1.04,146.8207,137.4373,124.3376,138.9297,129.657,78.3992,2023,7,1,0.9984
2023-07-26 00:00:00+00:00,ABNB,147.83,150.27,147.09,150.17,4055500,2.34,147.5079,138.5513,125.2355,140.0002,130.4614,89.5153,2023,7,2,1.0752
2023-07-27 00:00:00+00:00,ABNB,151.89,153.175,147.555,148.5,5426000,-3.39,147.7893,139.5948,126.0899,140.8097,131.1688,83.2237,2023,7,3,0.9909
2023-07-28 00:00:00+00:00,ABNB,150.23,154.49,150.21,153.33,4162300,3.1,148.9029,141.0063,127.0483,142.0021,132.0379,85.0974,2023,7,4,1.2347
2023-07-31 00:00:00+00:00,ABNB,153.86,154.95,151.55,152.19,4457300,-1.67,149.89,142.2078,127.9255,142.9724,132.8282,78.0544,2023,7,0,1.1772
2023-08-01 00:00:00+00:00,ABNB,149.62,150.42,148.03,148.91,4519600,-0.71,149.91,143.0358,128.6663,143.5379,133.4588,70.5923,2023,8,1,1.0116
2023-08-02 00:00:00+00:00,ABNB,146.45,147.115,143.19,144.56,7026100,-1.89,149.4729,143.6793,129.4099,143.6352,133.8942,57.4129,2023,8,2,0.7919
2023-08-03 00:00:00+00:00,ABNB,140.94,143.103,139.75,140.88,11441200,-0.06,148.3629,144.3153,130.0289,143.3728,134.1681,45.9778,2023,8,3,0.6061
2023-08-04 00:00:00+00:00,ABNB,140.47,145.32,137.62,140.17,8621800,-0.3,146.9343,144.8077,130.7073,143.0678,134.4035,41.1343,2023,8,4,0.5703
2023-08-07 00:00:00+00:00,ABNB,142.0,144.0,138.79,143.2,4079100,1.2,146.1771,145.3822,131.4571,143.0804,134.7485,44.6515,2023,8,0,0.7233
2023-08-08 00:00:00+00:00,ABNB,140.52,140.52,137.03,139.55,4685800,-0.97,144.2086,145.4827,132.1597,142.7442,134.9368,41.1425,2023,8,1,0.539
2023-08-09 00:00:00+00:00,ABNB,140.14,140.55,137.33,137.87,3389700,-2.27,142.1629,145.5252,132.7809,142.28,135.0518,39.4774,2023,8,2,0.4542
2023-08-10 00:00:00+00:00,ABNB,139.87,140.97,135.65,135.97,3437600,-3.9,140.3143,145.3192,133.3565,141.679,135.0878,30.9637,2023,8,3,0.3583
2023-08-11 00:00:00+00:00,ABNB,134.15,134.26,131.7,133.68,4372200,-0.47,138.76,144.8362,133.8347,140.9172,135.0326,29.9482,2023,8,4,0.2426
2023-08-14 00:00:00+00:00,ABNB,133.56,133.79,131.74,133.24,3373800,-0.32,137.6686,144.2302,134.2563,140.186,134.9623,27.451,2023,8,0,0.2204
2023-08-15 00:00:00+00:00,ABNB,132.5,132.81,129.73,129.85,3970500,-2.65,136.1943,143.3963,134.4921,139.2017,134.7618,21.8091,2023,8,1,0.0493
2023-08-16 00:00:00+00:00,ABNB,129.0,130.15,128.4,128.83,3336900,-0.17,134.1414,142.561,134.7549,138.2139,134.5292,22.2097,2023,8,2,-0.0022
2023-08-17 00:00:00+00:00,ABNB,129.22,129.6,127.371,127.99,3908500,-1.23,132.49,141.6965,134.9687,137.2402,134.2727,9.6497,2023,8,3,-0.0446
2023-08-18 00:00:00+00:00,ABNB,124.93,126.08,123.38,125.06,5907800,0.13,130.66,140.511,135.1389,136.0802,133.9115,9.1293,2023,8,4,-0.1926
2023-08-21 00:00:00+00:00,ABNB,126.155,126.54,123.49,124.0,4876000,-2.155,128.95,139.33,135.3089,134.9297,133.5228,9.7837,2023,8,0,-0.2461
2023-08-22 00:00:00+00:00,ABNB,124.25,127.24,124.001,127.08,4946000,2.83,128.0071,138.2515,135.4933,134.1821,133.2701,20.5724,2023,8,1,-0.0906
2023-08-23 00:00:00+00:00,ABNB,126.9,129.185,126.4,128.13,4605400,1.23,127.2771,137.1495,135.5641,133.6057,133.0685,26.45,2023,8,2,-0.0376
2023-08-24 00:00:00+00:00,ABNB,128.23,128.84,124.64,124.72,2980800,-3.51,126.5443,135.9605,135.5605,132.7594,132.7412,24.0511,2023,8,3,-0.2097
2023-08-25 00:00:00+00:00,ABNB,125.04,126.6,124.19,125.79,2415200,0.75,126.11,134.5835,135.5735,132.0957,132.4686,18.6983,2023,8,4,-0.1557
2023-08-28 00:00:00+00:00,ABNB,127.0,127.0,124.95,126.155,2348500,-0.845,125.8479,133.2818,135.5396,131.5299,132.221,22.6911,2023,8,0,-0.1373
2023-08-29 00:00:00+00:00,ABNB,126.55,132.88,126.0,132.25,5622900,5.7,126.875,132.4488,135.611,131.5985,132.2221,40.2903,2023,8,1,0.1704
2023-08-30 00:00:00+00:00,ABNB,130.47,132.45,129.31,130.61,4709900,0.14,127.8193,131.7513,135.6942,131.5043,132.1589,40.6555,2023,8,2,0.0876
2023-08-31 00:00:00+00:00,ABNB,130.6,132.44,129.81,131.55,3860300,0.95,128.4579,131.2848,135.776,131.5087,132.135,46.1032,2023,8,3,0.1351
2023-09-01 00:00:00+00:00,ABNB,133.7,134.5,131.33,132.69,4418300,-1.01,129.1093,130.9108,135.8706,131.6212,132.1568,49.0189,2023,9,4,0.1927
2023-09-05 00:00:00+00:00,ABNB,141.15,144.26,139.8,142.29,21052800,1.14,131.6193,130.8653,136.2218,132.6373,132.5542,68.1659,2023,9,1,0.6773
2023-09-06 00:00:00+00:00,ABNB,140.78,143.22,140.266,141.77,7114400,0.99,133.9021,130.9763,136.5946,133.5071,132.9156,69.1761,2023,9,2,0.6511
2023-09-07 00:00:00+00:00,ABNB,139.25,144.25,139.01,143.27,7928200,4.02,136.3471,131.2463,136.9022,134.4369,133.3216,72.2093,2023,9,3,0.7268
2023-09-08 00:00:00+00:00,ABNB,143.94,146.85,143.18,145.82,9326600,1.88,138.2857,131.7388,137.266,135.521,133.8117,80.5115,2023,9,4,0.8556
2023-09-11 00:00:00+00:00,ABNB,146.22,148.25,144.86,147.33,7179000,1.11,140.6743,132.4213,137.7106,136.6456,134.3419,83.841,2023,9,0,0.9318
2023-09-12 00:00:00+00:00,ABNB,146.88,151.155,146.82,147.5,7342700,0.62,142.9529,133.1343,138.0974,137.6794,134.8579,82.3511,2023,9,1,0.9404
2023-09-13 00:00:00+00:00,ABNB,146.0,147.0,143.605,144.715,7893300,-1.285,144.6707,133.8775,138.3447,138.3494,135.2444,74.9061,2023,9,2,0.7998
2023-09-14 00:00:00+00:00,ABNB,144.61,145.72,141.69,144.12,8365500,-0.49,144.9321,134.642,138.5933,138.899,135.5925,81.8242,2023,9,3,0.7697
2023-09-15 00:00:00+00:00,ABNB,143.585,144.95,142.1,142.75,74786400,-0.835,145.0721,135.38,138.8851,139.2658,135.8732,77.5504,2023,9,4,0.7006
2023-09-18 00:00:00+00:00,ABNB,141.93,144.4,141.19,142.55,7351400,0.62,144.9693,136.2545,139.1297,139.5786,136.135,76.7761,2023,9,0,0.6905
2023-09-19 00:00:00+00:00,ABNB,141.86,142.57,139.77,141.85,6674100,-0.01,144.4021,137.147,139.3325,139.7949,136.3591,69.0325,2023,9,1,0.6551
2023-09-20 00:00:00+00:00,ABNB,142.76,143.27,137.95,138.01,5189000,-4.75,143.0707,137.6935,139.3419,139.6249,136.4239,63.4938,2023,9,2,0.4612
2023-09-21 00:00:00+00:00,ABNB,135.555,135.98,132.39,132.75,8514300,-2.805,140.9636,137.9245,139.2565,138.9701,136.2798,51.8904,2023,9,3,0.1957
2023-09-22 00:00:00+00:00,ABNB,133.71,134.184,131.12,132.2,4278500,-1.51,139.1757,138.2985,139.0987,138.3254,136.1198,49.2135,2023,9,4,0.1679
2023-09-25 00:00:00+00:00,ABNB,130.8,134.25,130.8,134.14,4154500,3.34,137.75,138.716,138.9147,137.9268,136.0422,32.6522,2023,9,0,0.2659
2023-09-26 00:00:00+00:00,ABNB,132.78,133.94,131.17,132.28,4194000,-0.5,136.2543,139.0223,138.6531,137.389,135.8946,30.89,2023,9,1,0.172
2023-09-27 00:00:00+00:00,ABNB,133.8,134.9,131.22,134.03,3771300,0.23,135.0371,139.1113,138.4031,137.0691,135.8215,31.5789,2023,9,2,0.2603
2023-09-28 00:00:00+00:00,ABNB,133.65,138.23,132.88,136.47,4058900,2.82,134.2686,139.4043,138.2218,137.012,135.8469,31.2775,2023,9,3,0.3835
2023-09-29 00:00:00+00:00,ABNB,138.05,141.075,136.36,137.21,4781100,-0.84,134.1543,139.6873,138.0604,137.0309,135.9004,29.0909,2023,9,4,0.4209
2023-10-02 00:00:00+00:00,ABNB,136.55,138.0,135.36,136.56,3489100,0.01,134.6986,139.8808,137.8162,136.986,135.9263,27.8363,2023,10,0,0.388
2023-10-03 00:00:00+00:00,ABNB,132.17,133.41,126.49,127.73,9019700,-4.44,134.06,139.1528,137.4184,136.1045,135.6048,22.3597,2023,10,1,-0.0578
2023-10-04 00:00:00+00:00,ABNB,128.75,130.22,127.295,127.41,5822000,-1.34,133.0986,138.4348,136.9936,135.2765,135.2835,22.5616,2023,10,2,-0.0739
2023-10-05 00:00:00+00:00,ABNB,126.54,126.62,121.67,124.99,7630200,-1.55,132.0571,137.5208,136.49,134.2968,134.8798,21.8095,2023,10,3,-0.1961
2023-10-06 00:00:00+00:00,ABNB,123.0,127.4,122.02,126.36,5152300,3.36,130.9614,136.5478,136.0472,133.5409,134.5457,25.2219,2023,10,4,-0.1269
2023-10-09 00:00:00+00:00,ABNB,124.0,127.92,121.81,127.77,5092000,3.77,129.7186,135.5697,135.536,132.9913,134.28,28.9095,2023,10,0,-0.0557
2023-10-10 00:00:00+00:00,ABNB,127.69,132.78,126.95,131.59,5114700,3.9,128.9157,134.7742,135.124,132.8578,134.1745,40.3777,2023,10,1,0.1371
2023-10-11 00:00:00+00:00,ABNB,132.12,132.69,128.52,130.0,3456500,-2.12,127.9786,134.0385,134.7458,132.5857,134.0108,45.3688,2023,10,2,0.0568
2023-10-12 00:00:00+00:00,ABNB,130.29,130.41,124.82,125.97,4023300,-4.32,127.7271,133.131,134.374,131.9556,133.6955,40.609,2023,10,3,-0.1466
2023-10-13 00:00:00+00:00,ABNB,127.61,129.84,123.55,124.08,4926500,-3.53,127.2514,132.1975,134.038,131.2055,133.3184,34.8128,2023,10,4,-0.242
2023-10-16 00:00:00+00:00,ABNB,125.19,126.76,124.186,125.19,2706100,0.0,127.28,131.3295,133.7384,130.6326,132.9996,39.0485,2023,10,0,-0.186
2023-10-17 00:00:00+00:00,ABNB,123.76,126.78,122.66,125.71,3073600,1.95,127.1871,130.5225,133.3886,130.1638,132.7138,36.641,2023,10,1,-0.1597
2023-10-18 00:00:00+00:00,ABNB,123.02,124.35,121.72,122.17,4098400,-0.85,126.3871,129.7305,133.041,129.4025,132.3003,27.8226,2023,10,2,-0.3385
2023-10-19 00:00:00+00:00,ABNB,122.39,123.48,119.33,119.97,4374400,-2.42,124.7271,129.0915,132.683,128.5042,131.8167,24.4214,2023,10,3,-0.4495
2023-10-20 00:00:00+00:00,ABNB,119.49,119.92,116.08,116.49,6194900,-3.0,122.7971,128.306,132.2934,127.36,131.2157,22.5294,2023,10,4,-0.6252
2023-10-23 00:00:00+00:00,ABNB,116.48,122.525,115.55,120.39,5442500,3.91,122.0,127.6185,132.0276,126.6962,130.7912,38.3861,2023,10,0,-0.4283
2023-10-24 00:00:00+00:00,ABNB,121.18,123.17,120.57,122.01,3651600,0.83,121.7043,127.105,131.803,126.2499,130.4468,41.7933,2023,10,1,-0.3465
2023-10-25 00:00:00+00:00,ABNB,120.75,120.75,118.32,118.5,4844500,-2.25,120.7486,126.3285,131.576,125.5118,129.9783,40.4531,2023,10,2,-0.5238
2023-10-26 00:00:00+00:00,ABNB,118.14,119.548,114.4,115.47,5217500,-2.67,119.2857,125.2785,131.3088,124.5554,129.4093,34.7265,2023,10,3,-0.6767
2023-10-27 00:00:00+00:00,ABNB,116.21,116.745,113.235,114.09,5201600,-2.12,118.1314,124.1225,131.0308,123.5587,128.8086,30.7973,2023,10,4,-0.7464
2023-10-30 00:00:00+00:00,ABNB,117.15,118.59,115.35,116.95,5218000,-0.2,117.7,123.142,130.8686,122.9293,128.3435,28.8806,2023,10,0,-0.602
2023-10-31 00:00:00+00:00,ABNB,117.13,118.69,114.91,118.29,4647400,1.16,117.9571,122.67,130.7544,122.4875,127.9493,32.9846,2023,10,1,-0.5344
2023-11-01 00:00:00+00:00,ABNB,118.25,119.89,116.66,119.47,9336500,1.22,117.8257,122.273,130.6022,122.2001,127.6168,39.7022,2023,11,2,-0.4748
2023-11-02 00:00:00+00:00,ABNB,122.51,122.74,114.1,115.5,14053500,-7.01,116.8957,121.7985,130.3496,121.562,127.1416,37.2473,2023,11,3,-0.6752
2023-11-03 00:00:00+00:00,ABNB,117.98,123.45,117.38,122.64,9015200,4.66,117.4871,121.6125,130.308,121.6647,126.9651,46.786,2023,11,4,-0.3147
2023-11-06 00:00:00+00:00,ABNB,123.215,123.93,116.85,118.17,7702000,-5.045,117.8729,121.1325,130.1556,121.3318,126.6202,41.3572,2023,11,0,-0.5404
2023-11-07 00:00:00+00:00,ABNB,118.25,122.18,118.1,121.08,5163900,2.83,118.8714,120.607,130.0541,121.3078,126.4029,48.7323,2023,11,1,-0.3935
2023-11-08 00:00:00+00:00,ABNB,119.43,121.2,116.179,117.66,7814000,-1.77,118.9729,119.99,129.7623,120.9604,126.06,47.3875,2023,11,2,-0.5662
2023-11-09 00:00:00+00:00,ABNB,118.35,119.53,115.2,115.52,5519600,-2.83,118.5771,119.4675,129.4605,120.4423,125.6467,48.8687,2023,11,3,-0.6742
2023-11-10 00:00:00+00:00,ABNB,114.525,118.54,114.17,118.15,4773500,3.625,118.3886,119.171,129.1925,120.224,125.3527,47.3077,2023,11,4,-0.5414
2023-11-13 00:00:00+00:00,ABNB,117.51,119.86,117.401,119.15,3408800,1.64,118.91,118.869,128.9217,120.1217,125.1095,46.5105,2023,11,0,-0.4909
2023-11-14 00:00:00+00:00,ABNB,122.355,127.12,121.51,126.68,8405200,4.325,119.4871,118.9175,128.6095,120.7463,125.1711,59.0889,2023,11,1,-0.1108
2023-11-15 00:00:00+00:00,ABNB,128.0,131.62,127.061,128.35,6851400,0.35,120.9414,119.2265,128.3411,121.4705,125.2957,64.7571,2023,11,2,-0.0265
2023-11-16 00:00:00+00:00,ABNB,127.12,128.4,125.31,126.28,4177300,-0.84,121.6843,119.542,128.0013,121.9285,125.3343,63.7491,2023,11,3,-0.131
2023-11-17 00:00:00+00:00,ABNB,126.65,127.97,125.45,127.15,3795700,0.5,123.04,120.075,127.6279,122.4258,125.4055,62.0453,2023,11,4,-0.087
2023-11-20 00:00:00+00:00,ABNB,127.4,130.95,127.01,129.7,4634600,2.3,125.0657,120.5405,127.2753,123.1186,125.5739,63.0999,2023,11,0,0.0417
2023-11-21 00:00:00+00:00,ABNB,128.0,128.05,124.93,126.82,4587100,-1.18,126.3043,120.781,126.8617,123.4711,125.6228,58.1215,2023,11,1,-0.1037
2023-11-22 00:00:00+00:00,ABNB,127.75,130.58,127.71,129.04,3973900,1.29,127.7171,121.308,126.5482,124.0015,125.7568,65.5632,2023,11,2,0.0084
2023-11-24 00:00:00+00:00,ABNB,129.05,129.59,127.78,128.37,2058900,-0.68,127.9586,121.953,126.2332,124.4175,125.8593,57.737,2023,11,4,-0.0254
2023-11-27 00:00:00+00:00,ABNB,127.5,129.56,125.85,129.0,4408400,1.5,128.0514,122.6985,125.9582,124.8539,125.9825,66.3151,2023,11,0,0.0064
2023-11-28 00:00:00+00:00,ABNB,128.79,129.54,125.85,127.56,4024400,-1.23,128.2343,123.229,125.6584,125.1117,126.0443,60.2144,2023,11,1,-0.0663
2023-11-29 00:00:00+00:00,ABNB,127.0,129.583,126.06,126.48,4615400,-0.52,128.1386,123.6385,125.351,125.242,126.0614,65.0102,2023,11,2,-0.1209
2023-11-30 00:00:00+00:00,ABNB,127.0,128.13,125.085,126.34,5956300,-0.66,127.6586,123.982,125.1176,125.3466,126.0723,69.7589,2023,11,3,-0.1279
2023-12-01 00:00:00+00:00,ABNB,125.5,135.42,125.4,135.02,7419200,9.52,128.83,124.958,125.163,126.2678,126.4232,75.2318,2023,12,4,0.3103
2023-12-04 00:00:00+00:00,ABNB,134.0,136.75,132.72,133.7,5263400,-0.3,129.4957,125.511,125.193,126.9757,126.7086,71.5555,2023,12,0,0.2436
2023-12-05 00:00:00+00:00,ABNB,132.68,135.705,132.66,133.71,4202200,1.03,130.2586,126.288,125.1844,127.617,126.9831,63.4007,2023,12,1,0.2442
2023-12-06 00:00:00+00:00,ABNB,135.59,138.48,135.14,135.31,4932000,-0.28,131.16,126.9995,125.245,128.3497,127.3097,63.3027,2023,12,2,0.3249
2023-12-07 00:00:00+00:00,ABNB,135.51,141.16,135.43,139.84,7108600,4.33,132.9143,128.1085,125.3612,129.444,127.8011,73.6897,2023,12,3,0.5536
2023-12-08 00:00:00+00:00,ABNB,138.19,141.54,137.8,140.68,4410400,2.49,134.9429,129.3665,125.4454,130.5141,128.3061,73.6621,2023,12,4,0.5961
2023-12-11 00:00:00+00:00,ABNB,141.36,144.5,140.85,142.91,4560500,1.55,137.31,130.6045,125.5594,131.6947,128.8788,73.364,2023,12,0,0.7086
2023-12-12 00:00:00+00:00,ABNB,137.9,141.06,137.58,140.55,6823200,2.65,138.1,131.6745,125.6392,132.538,129.3365,74.7387,2023,12,1,0.5895
2023-12-13 00:00:00+00:00,ABNB,142.95,144.94,140.34,144.51,6673900,1.56,139.6443,132.566,125.9748,133.6782,129.9316,76.2292,2023,12,2,0.7894
2023-12-14 00:00:00+00:00,ABNB,145.0,149.92,144.98,147.26,9568600,2.26,141.58,133.5115,126.3718,134.9717,130.6111,79.9176,2023,12,3,0.9283
2023-12-15 00:00:00+00:00,ABNB,147.26,148.73,145.86,146.6,7771000,-0.66,143.1929,134.5275,126.804,136.0792,131.2381,77.8481,2023,12,4,0.8949
2023-12-18 00:00:00+00:00,ABNB,147.16,148.46,146.12,147.5,4175200,0.34,144.2871,135.545,127.2268,137.1669,131.8758,82.0992,2023,12,0,0.9404
2023-12-19 00:00:00+00:00,ABNB,147.5,148.61,146.68,146.91,5090400,-0.59,145.1771,136.4055,127.6096,138.0948,132.4654,83.4151,2023,12,1,0.9106
2023-12-20 00:00:00+00:00,ABNB,146.5,146.5,140.65,141.07,5718000,-5.43,144.9143,137.118,127.7992,138.3781,132.8029,70.3061,2023,12,2,0.6157
2023-12-21 00:00:00+00:00,ABNB,142.37,143.49,140.31,142.09,3318500,-0.28,145.1343,137.7705,128.041,138.7317,133.1671,62.3558,2023,12,3,0.6672
2023-12-22 00:00:00+00:00,ABNB,141.88,142.51,139.73,140.8,2936100,-1.08,144.6043,138.392,128.3376,138.9286,133.4664,62.4213,2023,12,4,0.6021
2023-12-26 00:00:00+00:00,ABNB,141.0,141.0,137.77,138.72,4384800,-2.28,143.3843,138.878,128.6304,138.9088,133.6724,58.1729,2023,12,1,0.4971
2023-12-27 00:00:00+00:00,ABNB,139.135,139.135,136.05,136.55,3989600,-2.585,141.9486,139.3275,128.8576,138.6841,133.7853,51.9859,2023,12,2,0.3875
2023-12-28 00:00:00+00:00,ABNB,136.55,137.19,135.695,137.0,2770800,0.45,140.4486,139.8535,129.0834,138.5237,133.9113,44.7679,2023,12,3,0.4103
2023-12-29 00:00:00+00:00,ABNB,136.71,137.87,135.43,136.14,3074100,-0.57,138.91,140.3435,129.3628,138.2967,133.9987,41.6421,2023,12,4,0.3668
2024-01-02 00:00:00+00:00,ABNB,134.43,135.6,133.34,134.48,3485200,0.05,137.9686,140.3165,129.653,137.9332,134.0176,34.1481,2024,1,1,0.283
2024-01-03 00:00:00+00:00,ABNB,132.71,134.54,130.82,133.42,4266600,0.71,136.73,140.3025,129.9916,137.5034,133.9942,35.9035,2024,1,2,0.2295
2024-01-04 00:00:00+00:00,ABNB,132.86,137.034,132.5,133.72,4056900,0.86,135.7186,140.303,130.2582,137.1431,133.9834,25.0578,2024,1,3,0.2447
2024-01-05 00:00:00+00:00,ABNB,134.25,136.65,133.895,135.98,4004600,1.73,135.3271,140.3365,130.5376,137.0323,134.0617,23.3207,2024,1,4,0.3588
2024-01-08 00:00:00+00:00,ABNB,137.31,140.25,136.61,140.08,4179700,2.77,135.8314,140.3485,130.9692,137.3226,134.2977,36.7372,2024,1,0,0.5658
2024-01-09 00:00:00+00:00,ABNB,138.52,139.54,137.79,139.53,3560900,1.01,136.1929,140.291,131.4504,137.5328,134.5029,33.5534,2024,1,1,0.538
2024-01-10 00:00:00+00:00,ABNB,139.2,140.825,138.7,139.76,2492700,0.56,136.71,140.1335,131.9638,137.7449,134.7091,35.023,2024,1,2,0.5496
2024-01-11 00:00:00+00:00,ABNB,140.71,141.2,137.55,139.45,2383500,-1.26,137.42,140.0785,132.4138,137.9073,134.895,45.5834,2024,1,3,0.534
2024-01-12 00:00:00+00:00,ABNB,139.35,140.99,137.13,137.14,2480600,-2.21,137.9514,139.71,132.7908,137.8342,134.983,37.3917,2024,1,4,0.4173
2024-01-16 00:00:00+00:00,ABNB,135.9,136.0,133.67,135.02,5514800,-0.88,138.1371,139.098,133.1018,137.5662,134.9845,35.8749,2024,1,1,0.3103
2024-01-17 00:00:00+00:00,ABNB,132.84,135.09,131.1,134.98,3039700,2.14,137.9943,138.517,133.4914,137.3199,134.9843,39.848,2024,1,2,0.3083
2024-01-18 00:00:00+00:00,ABNB,137.0,139.535,135.225,137.04,5273000,0.04,137.56,137.994,133.7794,137.2932,135.0649,51.338,2024,1,3,0.4123
2024-01-19 00:00:00+00:00,ABNB,138.6,140.285,136.32,139.93,4085300,1.33,137.6171,137.645,134.2146,137.5444,135.2557,57.0602,2024,1,4,0.5582
2024-01-22 00:00:00+00:00,ABNB,141.155,144.05,140.9,142.01,4482900,0.855,137.9386,137.692,134.6332,137.9697,135.5206,63.3591,2024,1,0,0.6632
2024-01-23 00:00:00+00:00,ABNB,142.75,143.93,140.52,142.3,3882100,-0.45,138.3457,137.7025,135.126,138.3821,135.7864,68.9806,2024,1,1,0.6778
2024-01-24 00:00:00+00:00,ABNB,143.81,144.1,139.58,141.19,4857200,-2.62,138.9243,137.722,135.6394,138.6495,135.9983,68.8136,2024,1,2,0.6218
2024-01-25 00:00:00+00:00,ABNB,143.2,143.29,140.368,142.11,3677500,-1.09,139.9371,137.8915,136.1186,138.9791,136.238,69.7226,2024,1,3,0.6682
2024-01-26 00:00:00+00:00,ABNB,142.11,151.53,141.49,149.62,11342600,7.51,142.0286,138.545,136.728,139.9925,136.7628,75.7164,2024,1,4,1.0474
2024-01-29 00:00:00+00:00,ABNB,150.0,153.38,148.54,152.7,5316300,2.7,144.2657,139.33,137.2484,141.2027,137.3878,74.7451,2024,1,0,1.2029
2024-01-30 00:00:00+00:00,ABNB,150.54,151.03,148.68,149.44,3884000,-1.1,145.6243,139.995,137.6702,141.9872,137.8604,67.5647,2024,1,1,1.0383
2024-01-31 00:00:00+00:00,ABNB,148.645,148.74,143.92,144.14,4126600,-4.505,145.9286,140.478,138.0274,142.1923,138.1067,56.5805,2024,1,2,0.7707
2024-02-01 00:00:00+00:00,ABNB,144.8,146.85,143.65,146.49,3416700,1.69,146.5271,141.1315,138.4142,142.6016,138.4354,59.966,2024,2,3,0.8894
2024-02-02 00:00:00+00:00,ABNB,143.99,148.08,141.24,146.55,4251800,2.56,147.2929,141.773,138.7512,142.9776,138.7537,64.2274,2024,2,4,0.8924
2024-02-05 00:00:00+00:00,ABNB,146.09,146.4,142.68,144.78,3010900,-1.31,147.6743,142.213,139.1104,143.1493,138.99,64.9144,2024,2,0,0.803
2024-02-06 00:00:00+00:00,ABNB,145.1,145.13,142.952,144.53,3697600,-0.57,146.9471,142.4355,139.4202,143.2808,139.2072,64.5005,2024,2,1,0.7904
2024-02-07 00:00:00+00:00,ABNB,145.12,148.77,143.86,147.55,4214100,2.43,146.2114,142.8365,139.8038,143.6874,139.5344,65.5061,2024,2,2,0.9429
2024-02-08 00:00:00+00:00,ABNB,149.25,150.67,148.06,150.54,3508300,1.29,146.3686,143.3755,140.2346,144.34,139.966,65.6075,2024,2,3,1.0939
2024-02-09 00:00:00+00:00,ABNB,145.84,148.68,145.18,147.595,5006800,1.755,146.8621,143.7827,140.6353,144.65,140.2652,58.0118,2024,2,4,0.9452
2024-02-12 00:00:00+00:00,ABNB,148.68,157.345,148.34,153.8,7909500,5.12,147.9064,144.6157,141.1817,145.5214,140.796,64.1035,2024,2,0,1.2584
2024-02-13 00:00:00+00:00,ABNB,149.21,153.02,148.58,150.82,11801700,1.61,148.5164,145.4057,141.6713,146.026,141.1891,61.2922,2024,2,1,1.108
2024-02-14 00:00:00+00:00,ABNB,146.16,149.53,142.57,148.2,16021800,2.04,149.005,146.0667,141.9349,146.2331,141.464,56.8674,2024,2,2,0.9757
2024-02-15 00:00:00+00:00,ABNB,148.91,158.27,148.75,157.69,11923000,8.78,150.885,147.0993,142.4147,147.3242,142.1003,58.7111,2024,2,3,1.4548
2024-02-16 00:00:00+00:00,ABNB,156.1,156.1,151.78,152.51,6518300,-3.59,151.5936,147.7283,142.7907,147.8181,142.5085,49.8038,2024,2,4,1.1933
2024-02-20 00:00:00+00:00,ABNB,150.31,150.68,145.88,148.15,5229700,-2.16,151.2521,148.0353,143.0475,147.8497,142.7298,48.6975,2024,2,1,0.9732
2024-02-21 00:00:00+00:00,ABNB,145.98,149.26,145.396,149.24,4570800,3.26,151.4871,148.3823,143.2355,147.9821,142.9851,55.6279,2024,2,2,1.0282
2024-02-22 00:00:00+00:00,ABNB,151.02,155.7,150.265,155.26,6115000,4.24,151.6957,149.0857,143.5271,148.6753,143.4664,58.9526,2024,2,3,1.3322
2024-02-23 00:00:00+00:00,ABNB,153.27,155.3,150.825,152.66,4851100,-0.61,151.9586,149.6132,143.7221,149.0548,143.827,55.9297,2024,2,4,1.2009
2024-02-26 00:00:00+00:00,ABNB,149.96,150.18,148.56,149.27,5277900,-0.69,152.1114,149.5958,143.8965,149.0753,144.0404,54.2247,2024,2,0,1.0297
2024-02-27 00:00:00+00:00,ABNB,150.0,152.47,149.23,152.06,4623700,2.06,151.3071,149.5638,144.0475,149.3595,144.3549,56.7619,2024,2,1,1.1706
2024-02-28 00:00:00+00:00,ABNB,152.03,154.9,151.79,153.43,4329100,1.4,151.4386,149.7632,144.1709,149.7472,144.7108,55.4414,2024,2,2,1.2398
2024-02-29 00:00:00+00:00,ABNB,153.4,160.0,153.22,157.47,8002300,4.07,152.77,150.4298,144.3883,150.4827,145.2112,56.2909,2024,2,3,1.4437
2024-03-01 00:00:00+00:00,ABNB,157.23,160.98,156.811,159.72,5365300,2.49,154.2671,151.0912,144.6327,151.3624,145.7801,61.1474,2024,3,4,1.5573
2024-03-04 00:00:00+00:00,ABNB,159.9,163.015,157.93,158.09,4403200,-1.81,154.6714,151.6682,144.8563,152.0032,146.2629,54.3064,2024,3,0,1.475
2024-03-05 00:00:00+00:00,ABNB,157.2,159.98,156.14,159.33,4714300,2.13,155.6243,152.3957,145.2215,152.7009,146.7753,58.8517,2024,3,1,1.5376
